Internal_Category|Ability|ActivatableAbility|AlwaysPrimary|AssetGuid|AssetGuidThreadSafe|AttackBonusStat|AttackRange|AttackType|BaseDamage|CanChangeVisual|CasterLevel|Category|Charges|Comment|ComponentsArray|Cost|CountAsDouble|CR|CriticalModifier|CriticalRollEdge|Damage|DamageType|DC|DefaultNonIdentifiedDescription|DefaultNonIdentifiedName|Description|Destructible|Double|ElementsArray|Enchantments|EquipmentEntity|EquipmentEntityAlternatives|Errors|FighterGroup|FlavorText|ForcedRampColorPresetIndex|ForceStackable|GainAbility|HasErrors|HasNoDamage|HideAbilityInfo|Icon|IdentifyDC|InventoryEquipSound|InventoryPutSound|InventoryTakeSound|IsDamageDiceOverridden|IsJunk|IsLight|IsMagic|IsMasterwork|IsMelee|IsMonk|IsNatural|IsNonRemovable|IsNotable|IsOnlyMasterwork|IsRanged|IsTwoHanded|IsUnarmed|ItemType|KeepInPolymorph|m_AllElements|m_AlwaysPrimary|m_CanChangeVisual|m_DamageDice|m_DamageType|m_Enchantments|m_IsCanChangeVisualOverriden|m_OverrideDamageDice|m_OverrideDamageType|m_OverrideDestructible|m_OverrideShardItem|m_SecondWeapon|m_Size|m_Type|m_VisualParameters|m_Weight|MiscellaneousType|name|Name|NameForAcronym|NeedSkinningForCollect|NonIdentifiedDescription|NonIdentifiedName|PrototypeLink|RestoreChargesOnRest|SecondWeapon|SellPrice|ShardItem|ShowDestructibleField|Size|SpellLevel|SpendCharges|SubtypeDescription|SubtypeName|TrashLootTypes|Type|UseShardItem|UseWhileCanComponents|VisualParameters|Weight
Weapon|null|null|False|1f3cd44fb795f50498a4b47b93dc399d|1f3cd44fb795f50498a4b47b93dc399d|Strength|2 pieds.|Melee|1|True|1|Dagger|1||[]|99000|False|16|X2|19|1|Slashing damage|11||Dague|Cette dague +5 inflige 1 point de <b><color=#703565><link="Encyclopedia:Damage_Type">dégâts tranchants</link></color></b> au lieu de <b><color=#703565><link="Encyclopedia:Dice">1d4</link></color></...|True|False|[]|[Enhancement5;SoftCutEnchantment]|null|[]|[]|BladesLight, Thrown||0|False|False|False|False|False|DaggerGaucheMagicDark_LB_6 (UnityEngine.Sprite)|10|SwordEquip|DaggerPut|DaggerTake|True|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|1|Slashing damage|[bdba267e951851449af552aa9f9e3992;3c679d23f7b5444eaba4ea7b1a84f3ad]|False|True|True|False|False||Medium|07cc1a7fceaee5b42b3e43da960fe76d|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0,5|None|SoftCutItem|Entaille légère|SoftCutItem|False||Dague|null|False|null|24750|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Dague|[]|Dagger|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0,5
Weapon|null|null|False|35b2e85079b5a174383f1edf7e9107c0|35b2e85079b5a174383f1edf7e9107c0|Strength|2 pieds.|Melee|1d4|True|1|PunchingDagger|1||[]|92000|False|13|X3|20|1d4|Piercing damage|11||Dague coup-de-poing|Lorsque cette dague coup-de-poing d'<b><color=#703565><link="EnhancementNullifying">affaiblissement magique</link></color></b> +4 touche une cible <b><color=#703565><link="Encyclopedia:Flat_Footed"...|True|False|[]|[Enhancement4;SoundOfVoidEnchantment;NullifyingEnchantment]|null|[]|[]|Close||0|False|False|False|False|False|DaggerPunchingCrystal (UnityEngine.Sprite)|10|SwordEquip|DaggerPut|DaggerTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[783d7d496da6ac44f9511011fc5f1979;69df5e137a08d9b4ead5d87bf4d5d0ac;efbe3a35fc7349845ac9f96b4c63312e]|False|False|False|False|False||Medium|89dc4dc5f386e2049b5e0a5e209a3407|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|SoundOfVoidItem|Écho du vide|SoundOfVoidItem|False||Dague coup-de-poing|null|False|null|23000|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Dague coup-de-poing|[]|PunchingDagger|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|1
Weapon|null|null|False|77cc0f1efe795104f9b677689d922d9d|77cc0f1efe795104f9b677689d922d9d|Strength|2 pieds.|Melee|1d6|True|1|Quarterstaff|1||[]|113000|False|13|X2|20|1d6|Bludgeoning damage|11||Bâton|Lorsque le porteur de ce bâton <b><color=#703565><link="EnhancementAxiomatic">axiomatique</link></color></b> +4 dépense des points de sa réserve de ki, il bénéficie de <b><color=#703565><link="Ency...|True|False|[]|[Enhancement4;Axiomatic;SpiritThrasherEnchantment]|null|[]|[]|Double, Monk||0|False|False|False|False|False|QuarterstaffMonkHoly_LT_3 (UnityEngine.Sprite)|10|WeaponWoodEquip|WeaponWoodPut|WeaponWoodTake|False|False|False|True|False|True|True|False|False|False|False|False|True|False|Weapon|False|[]|False|False|0|Slashing damage|[783d7d496da6ac44f9511011fc5f1979;0ca43051edefcad4b9b2240aa36dc8d4;53c3f7ccd4c14155a97800c9a9f1907b]|False|False|False|False|False||Medium|629736dabac7f9f4a819dc854eaed2d6|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|SpiritThrasherItem|Bourreau des esprits|SpiritThrasherItem|False||Bâton|null|False|null|28250|[BlueprintItem: WoodShardItem]|False|Medium|1|True||Bâton|[]|Quarterstaff|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|859725fd13b5c3946a6ce3a94a0bc965|859725fd13b5c3946a6ce3a94a0bc965|Strength|2 pieds.|Melee|1d8|True|1|Spear|1||[]|106500|False|16|X3|20|1d8|Piercing damage|11||Lance|Toutes les créatures invoquées par le porteur de cette lance de <b><color=#703565><link="EnhancementThunderingBurst">tonnerre intense</link></color></b> +5 infligent +<b><color=#703565><link="Encyc...|True|False|[]|[Enhancement5;ThunderingBurst;StormcallerEnchantment;Thundering]|null|[]|[]|Spears||0|False|False|False|False|False|SpearArcane (UnityEngine.Sprite)|10|SwordEquip|SpearPut|SpearTake|False|False|False|True|False|True|False|False|False|False|False|False|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;83bd616525288b34a8f34976b2759ea1;168ebcb75813db2488cc94ac26d6a702;690e762f7704e1f4aa1ac69ef0ce6a96]|False|False|False|False|False||Medium|4b289eccefe6d704093201e52eb6d123|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|StormcallerItem|Maître des tempêtes|StormcallerItem|False||Lance|null|False|null|26625|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Lance|[]|Spear|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|6
Weapon|null|null|False|5e6a10406679b904c8ccc6d8a08ae5f2|5e6a10406679b904c8ccc6d8a08ae5f2|Strength|2 pieds.|Melee|1d8|True|1|Trident|1||[]|109000|False|16|X2|20|1d8|Piercing damage|11||Trident|Lorsque ce trident <b><color=#703565><link="EnhancementAgile">agile</link></color></b> +5 touche un ennemi pour la première fois, ce dernier doit réussir un <b><color=#703565><link="Encyclopedia:Sa...|True|False|[]|[Enhancement5;Agile;TriumphOfPainEnchantment]|null|[]|[]|Polearms, Spears||0|False|False|False|False|False|TridentArmyMagic (UnityEngine.Sprite)|10|SwordEquip|SpearPut|SpearTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;a36ad92c51789b44fa8a1c5c116a1328;1ba2f54fdd2bfb54b86a484e1939a7e5]|False|False|False|False|False||Medium|6ff66364e0a2c89469c2e52ebb46365e|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|TriumphOfPainItem|Souffrance triomphante|TriumphOfPainItem|False||Trident|null|False|null|27250|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Trident|[]|Trident|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|13a85503bbedbac479a203ea529ee88f|13a85503bbedbac479a203ea529ee88f|Strength|2 pieds.|Melee|1d6|True|1|Shortsword|1||[]|99000|False|16|X2|19|1d6|Piercing damage|11||Épée courte|Lorsque cette épée courte +5 touche un ennemi, elle applique à la cible l'un des effets suivants : +<b><color=#703565><link="Encyclopedia:Dice">6d6</link></color></b> points de <b><color=#703565><l...|True|False|[]|[Enhancement5;UnexpectedResolutionEnchantment]|null|[]|[]|BladesLight||0|False|False|False|False|False|SwordShortKnight_RT_3 (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;62629c7e6e0f3e740a4d55a24698aa24]|False|False|False|False|False||Medium|a7da36e0e7bb60e42b9f23462ce2f4fc|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|UnexpectedResolutionItem|Résolution inattendue|UnexpectedResolutionItem|False||Épée courte|null|False|null|24750|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Épée courte|[]|Shortsword|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|11a2ded76b3ad2440adaf9835883c9b0|11a2ded76b3ad2440adaf9835883c9b0|Strength|2 pieds.|Melee|1d4|True|1|LightPick|1||[]|104000|False|13|X4|20|1d4|Piercing damage|11||Pic de guerre léger|Lorsque ce pic de guerre léger ultrasonique +4 touche un ennemi pour la première fois, ce dernier doit réussir un <b><color=#703565><link="Encyclopedia:Saving_Throw">jet de Vigueur</link></color></...|True|False|[]|[Enhancement4;Ultrasound;VibrantDissolverEnchantment]|null|[]|[]|Axes||0|False|False|False|False|False|PickLightDemon (UnityEngine.Sprite)|8|SwordEquip|AxePut|AxeTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[783d7d496da6ac44f9511011fc5f1979;582849db96824254ebcc68f0b7484e51;34022332bfb0915439ca49d28aa166f8]|False|False|False|False|False||Medium|da922f4cdb60ef548a2ec0168620568a|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|VibrantDissolverItem|Solvant fulgurant|VibrantDissolverItem|False||Pic de guerre léger|null|False|null|26000|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Pic de guerre léger|[]|LightPick|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|3
Weapon|null|null|False|14864006e1ca55d40986028a48f3aea3|14864006e1ca55d40986028a48f3aea3|Dexterity|20 pieds.|Ranged|1d4|True|1|Dart|1||[]|96000|False|13|X2|20|1d4|Sonic damage|11||Fléchette|Cette fléchette de <b><color=#703565><link="EnhancementThundering">tonnerre</link></color></b> +4 inflige des <b><color=#703565><link="Encyclopedia:Energy_Damage">dégâts sonores</link></color></b> ...|True|False|[]|[StrengthThrown;Enhancement4;WhistlingKillerEnchantment]|null|[]|[]|Thrown||0|False|False|False|False|False|DartsJolting_LT_6 (UnityEngine.Sprite)|8|CommonPut|CommonPut|CommonTake|False|False|True|True|False|False|False|False|False|False|False|True|False|False|Weapon|False|[]|False|False|0|Sonic damage|[783d7d496da6ac44f9511011fc5f1979;ac101b3efbf679b4c97b8f1a2c3ec1db]|False|False|True|False|False||Medium|f415ae950523a7843a74d7780dd551af|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|WhistlingKillerItem|Assassin sifflant|WhistlingKillerItem|False||Fléchette|null|False|null|24000|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Fléchette|[]|Dart|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0,5
Weapon|null|null|False|1dc8e7943027bc64d8e505541d456904|1dc8e7943027bc64d8e505541d456904|Strength|2 pieds.|Melee|1d8|True|1|DoubleSword|1||[]|104000|False|16|X2|19|1d8|Slashing damage|11||Épée double|Lorsque cette épée double de <b><color=#703565><link="EnhancementFrost">froid</link></color></b> +5 touche un ennemi de <b><color=#703565><link="Encyclopedia:Size">taille moyenne</link></color></b>...|True|True|[]|[Enhancement5;Frost;WintersMarkEnchantment]|null|[]|[]|BladesHeavy, Double||0|False|False|False|False|False|SwordDoubleElven (UnityEngine.Sprite)|10|SwordEquip|SpearPut|SpearTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;421e54078b7719d40915ce0672511d0b;0641db56869d87c4bb387e5ae4a18a0e]|False|False|False|False|False|a058c3e3a873c614ba0b5bc7c74e6366|Medium|e95efb85a0912a7489be69d5f03a5308|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|WintersMarkItem|Marque hivernale|WintersMarkItem|False||Épée double|null|False|[BlueprintItemWeapon: StandardDoubleSwordSecondPlus5]|26000|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Épée double|[]|DoubleSword|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|10
Weapon|null|null|False|54ea8bc13e3de794a83587a134b74b2f|54ea8bc13e3de794a83587a134b74b2f|Strength|2 pieds.|Melee|1d8|True|1|DoubleSword|1||[]|100|False|0|X2|19|1d8|Slashing damage|11||Épée double|Lorsque cette épée double de <b><color=#703565><link="EnhancementFrost">froid</link></color></b> +5 touche un ennemi de <b><color=#703565><link="Encyclopedia:Size">taille moyenne</link></color></b>...|True|False|[]|[Enhancement5;Frost;WintersMarkEnchantment]|null|[]|[]|BladesHeavy, Double||0|False|False|False|False|False|SwordDoubleArmyMasterwork (UnityEngine.Sprite)|10|SwordEquip|SpearPut|SpearTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;421e54078b7719d40915ce0672511d0b;0641db56869d87c4bb387e5ae4a18a0e]|False|False|False|False|False||Medium|e95efb85a0912a7489be69d5f03a5308|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|WintersMarkSecondItem|Marque hivernale|WintersMarkSecondItem|False||Épée double|null|False|null|25|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Épée double|[]|DoubleSword|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|10
Weapon|null|null|False|3ec3c7dde6cdfe4449fd8c1638b4f5a7|3ec3c7dde6cdfe4449fd8c1638b4f5a7|Strength|6 pieds.|Melee|1d10|True|1|Glaive|1||[]|115000|False|13|X3|20|1d10|Slashing damage|11||Coutille|Lorsque le porteur de cette coutille <b><color=#703565><link="EnhancementHoly">sainte</link></color></b> +4 dispose de tous ses <b><color=#703565><link="Encyclopedia:HP">PV</link></color></b>, sa p...|True|False|[]|[Enhancement4;Holy;ZealousMightItemEnchantment]|null|[]|[]|Polearms||0|False|False|False|False|False|GlaiveHolyShelyn_RB_3 (UnityEngine.Sprite)|10|SwordEquip|SpearPut|SpearTake|False|False|False|True|False|True|False|False|False|False|False|False|True|False|Weapon|False|[]|False|False|0|Slashing damage|[783d7d496da6ac44f9511011fc5f1979;28a9964d81fedae44bae3ca45710c140;819877d9ef15d9d45ac876ca21030279]|False|False|False|False|False||Medium|7a14a1b224cd173449cb7ffc77d5f65c|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|ZealousMightItem|Puissance du zélote|ZealousMightItem|False||Coutille|null|False|null|28750|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Coutille|[]|Glaive|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|10
Weapon|PoisonBreath|null|False|5892429bf5634b158d84ec1217e9f45c|5892429bf5634b158d84ec1217e9f45c|Strength|2 pieds.|Melee|1d4|True|20|Dagger|3||[]|200000|False|16|X2|19|1d4|Piercing, Slashing damage|11||Dague|Cette dague <b><color=#703565><link="EnhancementElderCaustic">vénérable caustique</link></color></b> de <b><color=#703565><link="EnhancementSpeed">rapidité</link></color></b> +5 permet de lancer le...|True|False|[]|[Enhancement5;ElderCorrosive2d6;Speed]|null|[]|[]|BladesLight, Thrown||0|False|True|False|False|False|DaggerVrolikai (UnityEngine.Sprite)|10|SwordEquip|DaggerPut|DaggerTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Piercing damage|[bdba267e951851449af552aa9f9e3992;55eece8fead0448aac01c44f37ea065a;f1c0c50108025d546b2554674ea1c006]|False|False|False|False|False||Medium|07cc1a7fceaee5b42b3e43da960fe76d|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0,5|None|AldinachsRetributionItem|Châtiment d'Aldinach|AldinachsRetributionItem|False||Dague|null|True|null|50000|[BlueprintItem: MetalShardItem]|False|Medium|6|True||Dague|[]|Dagger|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0,5
Weapon|null|null|False|a8607f74bc89404d85d1605fa2346a75|a8607f74bc89404d85d1605fa2346a75|Strength|2 pieds.|Melee|1d4|True|1|Kukri|1||[]|170000|False|16|X2|18|1d4|Slashing damage|11||Kukri|Lorsque le porteur de ce kukri <b><color=#703565><link="EnhancementSacrificial">sacrificiel</link></color></b> <b><color=#703565><link="EnhancementCaustic">caustique</link></color></b> tue une créa...|True|False|[]|[Enhancement5;Corrosive2d6;Sacrificial;AstringentPacifierEnchantment]|null|[]|[]|BladesLight||0|False|False|False|False|False|KukriFeyEvil (UnityEngine.Sprite)|10|SwordEquip|DaggerPut|DaggerTake|False|False|True|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;2becfef47bec13940b9ee71f1b14d2dd;b7f029a31452b26408bc75d715227993;b5d3a19e9a7f436aa7396b18e81c2cc7]|False|False|False|False|False||Medium|006ecd4715809b343b7001e859e3ddb2|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|AstringentPacifierItem|Pacificateur sévère|AstringentPacifierItem|False||Kukri|null|False|null|42500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Kukri|[]|Kukri|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|2
Weapon|null|null|False|d41e45ee2c5c4e61af6b6b431251fe2e|d41e45ee2c5c4e61af6b6b431251fe2e|Strength|2 pieds.|Melee|1d10|True|1|DwarvenWaraxe|1||[]|175000|False|16|X3|20|1d10|Slashing damage|11||Hache de guerre naine|Cette hache de guerre naine <b><color=#703565><link="EnhancementNecrotic">nécrotique</link></color></b> en mithral +5 confère des <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></...|True|False|[]|[Enhancement5;BehemothChopperEnchantment;Necrotic;MithralWeaponEnchantment]|null|[]|[]|Axes||0|False|False|False|False|False|WaraxeDwarvenDemonic (UnityEngine.Sprite)|10|SwordEquip|AxePut|AxeTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;d912c9cbc1f942848f72f52bb54e887e;bad4134798e182c4487819dce9b43003;0ae8fc9f2e255584faf4d14835224875]|False|False|True|False|False||Medium|a6925f5f897801449a648d865637e5a0|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|BehemothChopperItem|Découpeur de béhémoths|BehemothChopperItem|False||Hache de guerre naine|null|False|null|43750|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Hache de guerre naine|[]|DwarvenWaraxe|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|8
Weapon|null|null|False|fbc70b7099e043418658f2840a746e3a|fbc70b7099e043418658f2840a746e3a|Strength|2 pieds.|Melee|1d8|True|1|DuelingSword|1||[]|160000|False|16|X2|19|1d8|Slashing damage|11||Épée de duel|Lorsque le porteur de cette épée de duel de <b><color=#703565><link="EnhancementBleed">saignement</link></color></b> et de <b><color=#703565><link="EnhancementIcyBurst">froid intense</link></color>...|True|False|[]|[Enhancement5;BloodFreezerEnchantment;Bleed;IcyBurst;Frost]|null|[]|[]|BladesHeavy||0|False|False|False|False|False|SwordDuelingEpic (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;613dbf4cec5945e1babc94870d417754;ac0108944bfaa7e48aa74f407e3944e3;564a6924b246d254c920a7c44bf2a58b;421e54078b7719d40915ce0672511d0b]|False|False|False|False|False||Medium|a6f7e3dc443ff114ba68b4648fd33e9f|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|BloodFreezerItem|Figeuse de sang|BloodFreezerItem|False||Épée de duel|null|False|null|40000|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Épée de duel|[]|DuelingSword|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|3
Weapon|null|null|False|140a8f6be7574d708cb32d75c5b78884|140a8f6be7574d708cb32d75c5b78884|Strength|2 pieds.|Melee|3d6|True|1|Greatsword|1||[]|168000|False|16|X2|19|3d6|Slashing damage|11||Épée à deux mains|Cette épée à deux mains <b><color=#703565><link="EnhancementOversized">surdimensionnée</link></color></b> et <b><color=#703565><link="EnhancementVicious">vicieuse</link></color></b> +5 inflige +<b>...|True|False|[]|[Enhancement5;Oversized;ViciousEnchantment;BloodredCleaverEnchantment]|null|[]|[]|BladesHeavy||0|False|False|False|False|False|GreatswordBarbarian_RT_3 (UnityEngine.Sprite)|10|SwordEquip|SwordLargePut|SwordLargeTake|True|False|False|True|False|True|False|False|False|False|False|False|True|False|Weapon|False|[]|False|False|3d6|Slashing damage|[bdba267e951851449af552aa9f9e3992;d8e1ebc1062d8cc42abff78783856b0d;a1455a289da208144981e4b1ef92cc56;ae5e8afb222b46a8bcb21d66e073578a]|False|True|False|False|False||Medium|5f824fbb0766a3543bbd6ae50248688f|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|BloodredCleaverItem|Fendoir rouge sang|BloodredCleaverItem|False||Épée à deux mains|null|False|null|42000|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Épée à deux mains|[]|Greatsword|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|8
Weapon|null|null|False|6bbb632282bf4ef6989d88a659f7bd6b|6bbb632282bf4ef6989d88a659f7bd6b|Strength|6 pieds.|Melee|1d10|True|1|Bardiche|1||[]|166000|False|16|X2|19|1d10|Slashing damage|11||Bardiche|Cette bardiche <b><color=#703565><link="EnhancementHoly">sainte</link></color></b> +5 confère des <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de circonstance de +2 aux <b>...|True|False|[]|[Enhancement5;Holy;BowBreakerEnchantmentNew]|null|[]|[]|Axes, Polearms||0|False|False|False|False|False|BardicheHoly (UnityEngine.Sprite)|10|SwordEquip|SwordLargePut|SwordLargeTake|False|False|False|True|False|True|False|False|False|False|False|False|True|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;28a9964d81fedae44bae3ca45710c140;0679a94fdbc84473ad98b15fbc1db828]|False|False|False|False|False||Medium|b1cbf457fd471d148b39ae56667f405a|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|BowBreakerItem|Briseuse d'arcs|BowBreakerItem|False||Bardiche|null|False|null|41500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Bardiche|[]|Bardiche|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|14
Weapon|null|null|False|4ca4986b49b01954997f37c24c98d1f3|4ca4986b49b01954997f37c24c98d1f3|Strength|2 pieds.|Melee|1d6|True|1|Scimitar|1||[]|50000|False|1|X2|18|1d6|Slashing damage|11||Cimeterre|Cette arme est un cimeterre +5.|True|False|[]|[Enhancement5]|null|[]|[]|BladesHeavy|Une arme magnifique créée par Sarenrae en personne. Autrefois étincelante, la lame s'est ternie, souillée par les nombreux actes immoraux et les meurtres abjects que les démons ont commis à l'aide ...|0|False|False|False|False|False|ScimitarArcane (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|d9fbec4637d71bd4ebc977628de3daf3|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|DawnflowersKiss_Basic_Scimitar|Caresse de la Fleur de l'Aube|DawnflowersKiss_Basic_Scimitar|False||Cimeterre|null|False|null|12500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Cimeterre|[Equipment_RE]|Scimitar|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|654fbcf89618c4d46a784f3db98e8282|654fbcf89618c4d46a784f3db98e8282|Strength|2 pieds.|Melee|1d6|True|1|Scimitar|1||[]|150000|False|1|X2|18|1d6|Slashing damage|11||Cimeterre|Ce cimeterre <b><color=#703565><link="EnhancementSacrificial">sacrificiel</link></color></b> <b><color=#703565><link="EnhancementVicious">vicieux</link></color></b> de <b><color=#703565><link="Enha...|True|False|[]|[Enhancement5;ViciousEnchantment;Sacrificial;Bleed;DawnflowersKiss_Evil_ScimitarEnchantment]|null|[]|[]|BladesHeavy|null|0|False|False|False|False|False|ScimitarEvil (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[bdba267e951851449af552aa9f9e3992;a1455a289da208144981e4b1ef92cc56;b7f029a31452b26408bc75d715227993;ac0108944bfaa7e48aa74f407e3944e3;50aaa83762ed4d6b8e39592d4d55fcf8]|False|False|False|False|False||Medium|d9fbec4637d71bd4ebc977628de3daf3|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|DawnflowersKiss_Evil_Scimitar|Caresse de la Fleur de l'Aube|DawnflowersKiss_Evil_Scimitar|False||Cimeterre|null|False|null|37500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Cimeterre|[Equipment_RE]|Scimitar|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
Weapon|null|null|False|90c5017c761d4f92bd2198e944766969|90c5017c761d4f92bd2198e944766969|Strength|2 pieds.|Melee|1d6|True|1|Scimitar|1||[]|170000|False|1|X2|18|1d6|Slashing damage|11||Cimeterre|Ce cimeterre +5 inflige +<b><color=#703565><link="Encyclopedia:Dice">2d6</link></color></b> points de <b><color=#703565><link="Encyclopedia:Energy_Damage">dégâts sacrés</link></color></b>. Lorsque ...|True|False|[]|[DawnflowersKiss_Good02_ScimitarEnchantment;Enhancement5]|null|[]|[]|BladesHeavy|Née dans les flammes d'une grande bataille, cette lame fut bénie par la radieuse Sarenrae et contient une partie de son pouvoir. Après être restée si longtemps entre les griffes des démons, l'arme ...|0|False|False|False|False|False|ScimitarHolySarenrae (UnityEngine.Sprite)|10|SwordEquip|SwordPut|SwordTake|False|False|False|True|False|True|False|False|False|False|False|False|False|False|Weapon|False|[]|False|False|0|Slashing damage|[04df81bad85b49c8a50a463c3b32f943;bdba267e951851449af552aa9f9e3992]|False|False|False|False|False||Medium|d9fbec4637d71bd4ebc977628de3daf3|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|0|None|DawnflowersKiss_Good02_Scimitar|Caresse de la Fleur de l'Aube|DawnflowersKiss_Good02_Scimitar|False||Cimeterre|null|False|null|42500|[BlueprintItem: MetalShardItem]|False|Medium|1|True||Cimeterre|[Equipment_RE]|Scimitar|False|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|4
