Category|Ability|ActivatableAbility|AlwaysPrimary|AssetGuid|AssetGuidThreadSafe|AttackBonusStat|AttackRange|AttackType|BaseDamage|CanChangeVisual|CasterLevel|Category|Charges|Comment|ComponentsArray|Cost|CountAsDouble|CR|CriticalModifier|CriticalRollEdge|Damage|DamageType|DC|DefaultNonIdentifiedDescription|DefaultNonIdentifiedName|Description|Destructible|Double|ElementsArray|Enchantments|EquipmentEntity|EquipmentEntityAlternatives|Errors|FighterGroup|FlavorText|ForcedRampColorPresetIndex|ForceStackable|GainAbility|HasErrors|HasNoDamage|HideAbilityInfo|Icon|IdentifyDC|InventoryEquipSound|InventoryPutSound|InventoryTakeSound|IsDamageDiceOverridden|IsJunk|IsLight|IsMagic|IsMasterwork|IsMelee|IsMonk|IsNatural|IsNonRemovable|IsNotable|IsOnlyMasterwork|IsRanged|IsTwoHanded|IsUnarmed|ItemType|KeepInPolymorph|m_AllElements|m_AlwaysPrimary|m_CanChangeVisual|m_DamageDice|m_DamageType|m_Enchantments|m_IsCanChangeVisualOverriden|m_OverrideDamageDice|m_OverrideDamageType|m_OverrideDestructible|m_OverrideShardItem|m_SecondWeapon|m_Size|m_Type|m_VisualParameters|m_Weight|MiscellaneousType|name|Name|NameForAcronym|NeedSkinningForCollect|NonIdentifiedDescription|NonIdentifiedName|PrototypeLink|RestoreChargesOnRest|SecondWeapon|SellPrice|ShardItem|ShowDestructibleField|Size|SpellLevel|SpendCharges|SubtypeDescription|SubtypeName|TrashLootTypes|Type|UseShardItem|UseWhileCanComponents|VisualParameters|Weight
Parameter name: obj|[]|ERROR:Field m_AlwaysPrimary defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_CanChangeVisual defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_DamageDice defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_DamageType defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_Enchantments defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_IsCanChangeVisualOverriden defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideDamageDice defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideDamageType defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideDestructible defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideShardItem defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_SecondWeapon defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_Size defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_Type defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_VisualParameters defined on type Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|0|None|ScaleBardingStandard|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ScaleBardingStandard|False||Barde d'écailles|null|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|12|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|1|True|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|[Equipment]|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|[]|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'
Armor|null|null|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|d7963e1fcf260c148877afd3252dbc91|d7963e1fcf260c148877afd3252dbc91|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|1|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|1||[EquipmentRestrictionClass;EquipmentRestrictionClass]|50|ERROR:Field CountAsDouble defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|0|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|11|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Field Double defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|[]|[]|KEE_Armor_ScalemailArmy|[null]|[]|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'||2|False|False|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|0|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|False|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Field KeepInPolymorph defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|[]|ERROR:Field m_AlwaysPrimary defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_CanChangeVisual defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_DamageDice defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_DamageType defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_Enchantments defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_IsCanChangeVisualOverriden defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideDamageDice defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideDamageType defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideDestructible defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideShardItem defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_SecondWeapon defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_Size defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_Type defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_VisualParameters defined on type Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|0|None|ScalemailStandard|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ScalemailStandard|False||Armure d'écailles|null|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|12|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|1|True|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|[Equipment]|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|[]|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'
Armor|null|null|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|afbe88d27a0eb544583e00fa78ffb2c7|afbe88d27a0eb544583e00fa78ffb2c7|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|1|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|1||[EquipmentRestrictionClass]|25|ERROR:Field CountAsDouble defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|0|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|11|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Field Double defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|[]|[]|KEE_Armor_StuddedBandits|[null]|[]|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'||0|False|False|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|0|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|False|False|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Object of type 'Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor' doesn't match target type 'Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon'|ERROR:Field KeepInPolymorph defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|[]|ERROR:Field m_AlwaysPrimary defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_CanChangeVisual defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_DamageDice defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_DamageType defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_Enchantments defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_IsCanChangeVisualOverriden defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideDamageDice defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideDamageType defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideDestructible defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_OverrideShardItem defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_SecondWeapon defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_Size defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_Type defined on type Kingmaker.Blueprints.Items.Weapons.BlueprintItemWeapon is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
Parameter name: obj|ERROR:Field m_VisualParameters defined on type Kingmaker.Blueprints.Items.Equipment.BlueprintItemEquipmentHand is not a field on the target object which is of type Kingmaker.Blueprints.Items.Armors.BlueprintItemArmor.
