--- SCROLL CRAFTING - AVAILABLE SPELLS DUMP (04/05/2026 15:41:43) ---
Total: 664
GUID | LVL | MOD | SCHOOL | NAME | CLASSES
2f8a67c483dfa0f439b293e094ca9e3c |  9  |       | Enchantment | Mot de pouvoir mortel          | Arcaniste, Special/Other, Roublard...
a5481866babd5214bb3ccf0710fe4d20 |  9  | [MOD] | Necromancy | Mourir pour servir             | Special/Other
0340fe43f35e7a448981b646c638c83d |  9  |       | Conjuration | Nuée d'élémentaires            | Arcaniste, Druide, Special/Other...
07e8f6479cbcc3f46a12696784805305 |  9  |       | Conjuration | Nuée d'élémentaires : air      | Special/Other
1c509c6f186528b49a291ab77f7f997d |  9  |       | Conjuration | Nuée d'élémentaires : feu      | Special/Other
a6c41f10be92dec488276ab079a296c8 |  9  | [MOD] | Conjuration | Nuée d'élémentaires : terre    | Special/Other
ba48abb52b142164eba309fd09898856 |  9  | [MOD] | Transmutation | Nuit polaire                   | Arcaniste, Prêtre, Special/Other...
b24583190f36a8442b212e45226c54fc |  9  | [MOD] | Necromancy | Plainte d'outre-tombe          | Arcaniste, Special/Other, Roublard...
1852a9393a23d5741b650a1ea7078abc |  9  |       | Evocation  | Prison de glace de groupe      | Arcaniste, Special/Other, Roublard...
70e12191790f69a439ea0132c75f83aa |  9  | [MOD] | Illusion   | Reflets d'ombres               | Arcaniste, Special/Other, Roublard...
d8144161e352ca846a73cf90e85bf9ac |  9  | [MOD] | Conjuration | Tsunami                        | Arcaniste, Special/Other, Druide...
5d8f1da2fdc0b9242af9f326f9e507be |  9  | [MOD] | Evocation  | Vents de la vengeance          | Arcaniste, Prêtre, Special/Other...
eb0d3e22826725d4199a3aac0db0ad50 |  9  | [MOD] | Conjuration | Vie nouvelle                   | Special/Other
483157d358afd1a498c2a4762f4057ba |  10  | [MOD] | Enchantment | Armée du paradis               | Special/Other
cb127670411c41298a4aa4d0a165a20b |  10  | [MOD] | Conjuration | Convocation draconique III     | Special/Other
24067ba8e0e69a14e83ff397826f6c6d |  10  |       | Necromancy | Destin de servitude            | Special/Other
af92783492851f445abb2c01d346c376 |  10  | [MOD] | Abjuration | Don du phénix                  | Special/Other
cc74245ba989480488925214dd925100 |  10  | [MOD] | Conjuration | Fosse du désespoir             | Special/Other
7d721be6d74f07f4d952ee8d6f8f44a0 |  10  | [MOD] | Necromancy | Mort absolue                   | Special/Other
a948e10ecf1fa674dbae5eaae7f25a7f |  10  | [MOD] | Conjuration | Œil du soleil                  | Special/Other
1b76573f991543145897702b7edc4d7a |  10  |       | Conjuration | Reviviscence                   | Special/Other
16c3fe873538010459a8a3fd61304825 |  10  |       | Evocation  | Royaume des morts              | Special/Other
5b1984f4af00412eb0c0efb0ebb90189 |  10  | [MOD] | Evocation  | Tempête draconique             | Special/Other
cff9e3bf5ccf40c489023bf368c2c802 |  10  | [MOD] | Evocation  | Tempête draconique             | Special/Other
